id,id_str,screen_name,location,description,url,followers_count,friends_count,listed_count,created_at,favourites_count,verified,statuses_count,lang,status,default_profile,default_profile_image,has_extended_profile,name,bot
212088120,212088120,mshansoyung,,"So the Dalai Lama walks into a pizzeria and says, Make me One with everything.",,18,40,2,Fri Nov 05 02:55:02 +0000 2010,3,FALSE,51,en,"{'source': '<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>', 'geo': None, 'in_reply_to_status_id': None, 'possibly_sensitive': False, 'id': 831961795124424704, 'retweet_count': 0, 'favorite_count': 0, 'place': None, 'lang': 'pl', 'in_reply_to_status_id_str': None, 'entities': {'urls': [{'url': 'https://t.co/Mvts27cAmM', 'indices': [6, 29], 'expanded_url': 'https://dotmegan.wordpress.com/2017/02/15/niece', 'display_url': 'dotmegan.wordpress.com/2017/02/15/nieäó_'}], 'symbols': [], 'user_mentions': [], 'media': [{'media_url_https': 'https://pbs.twimg.com/media/C4u415qUYAAzY8w.jpg', 'expanded_url': 'https://twitter.com/mshansoyung/status/831961795124424704/photo/1', 'indices': [30, 53], 'display_url': 'pic.twitter.com/fqFe2BWrt6', 'id': 831961792330883072, 'media_url': 'http://pbs.twimg.com/media/C4u415qUYAAzY8w.jpg', 'id_str': '831961792330883072', 'type': 'photo', 'url': 'https://t.co/fqFe2BWrt6', 'sizes': {'small': {'resize': 'fit', 'h': 680, 'w': 680}, 'thumb': {'resize': 'crop', 'h': 150, 'w': 150}, 'medium': {'resize': 'fit', 'h': 1024, 'w': 1024}, 'large': {'resize': 'fit', 'h': 1024, 'w': 1024}}}], 'hashtags': []}, 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'in_reply_to_user_id': None, 'created_at': 'Wed Feb 15 20:22:03 +0000 2017', 'text': 'Niece https://t.co/Mvts27cAmM https://t.co/fqFe2BWrt6', 'contributors': None, 'id_str': '831961795124424704', 'extended_entities': {'media': [{'media_url_https': 'https://pbs.twimg.com/media/C4u415qUYAAzY8w.jpg', 'expanded_url': 'https://twitter.com/mshansoyung/status/831961795124424704/photo/1', 'indices': [30, 53], 'display_url': 'pic.twitter.com/fqFe2BWrt6', 'id': 831961792330883072, 'media_url': 'http://pbs.twimg.com/media/C4u415qUYAAzY8w.jpg', 'id_str': '831961792330883072', 'type': 'photo', 'url': 'https://t.co/fqFe2BWrt6', 'sizes': {'small': {'resize': 'fit', 'h': 680, 'w': 680}, 'thumb': {'resize': 'crop', 'h': 150, 'w': 150}, 'medium': {'resize': 'fit', 'h': 1024, 'w': 1024}, 'large': {'resize': 'fit', 'h': 1024, 'w': 1024}}}]}, 'in_reply_to_screen_name': None, 'retweeted': False, 'coordinates': None, 'favorited': False, 'truncated': False}",TRUE,FALSE,FALSE,Megan Hanson,0
97532924,97532924,belizhazan,,,,36,7,0,Thu Dec 17 21:50:02 +0000 2009,0,FALSE,2,en,"{'geo': None, 'in_reply_to_status_id': 172950184010059776, 'id': 173148044496343042, 'retweet_count': 0, 'favorite_count': 0, 'place': None, 'lang': 'tr', 'in_reply_to_status_id_str': '172950184010059776', 'entities': {'urls': [], 'symbols': [], 'user_mentions': [{'name': 'Selin Vatansever', 'id_str': '393640218', 'indices': [0, 8], 'screen_name': 'selin_v', 'id': 393640218}], 'hashtags': []}, 'in_reply_to_user_id_str': '393640218', 'is_quote_status': False, 'in_reply_to_user_id': 393640218, 'created_at': 'Fri Feb 24 20:51:25 +0000 2012', 'text': '@selin_v  Kuzumm face yerine buraya mi takilsam diyorum... Sanal alem bir tane yetiyor=))))', 'contributors': None, 'id_str': '173148044496343042', 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_screen_name': 'selin_v', 'retweeted': False, 'coordinates': None, 'favorited': False, 'truncated': False}",TRUE,FALSE,FALSE,beliz,0
21421109,21421109,catherinedwyer,philadelphia,,,227,375,3,Fri Feb 20 18:43:32 +0000 2009,94,FALSE,209,en,"{'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'geo': None, 'in_reply_to_status_id': 837697029820321793, 'possibly_sensitive': False, 'id': 837698516155777026, 'retweet_count': 0, 'favorite_count': 1, 'place': None, 'lang': 'en', 'in_reply_to_status_id_str': '837697029820321793', 'entities': {'urls': [], 'symbols': [], 'user_mentions': [{'name': 'catherine dwyer', 'id_str': '21421109', 'indices': [0, 15], 'screen_name': 'catherinedwyer', 'id': 21421109}], 'media': [{'media_url_https': 'https://pbs.twimg.com/media/C6AaWqtUsAA4CoC.jpg', 'expanded_url': 'https://twitter.com/catherinedwyer/status/837698516155777026/photo/1', 'indices': [45, 68], 'display_url': 'pic.twitter.com/venCDQTxbX', 'id': 837698507414745088, 'media_url': 'http://pbs.twimg.com/media/C6AaWqtUsAA4CoC.jpg', 'id_str': '837698507414745088', 'type': 'photo', 'url': 'https://t.co/venCDQTxbX', 'sizes': {'thumb': {'resize': 'crop', 'h': 150, 'w': 150}, 'small': {'resize': 'fit', 'h': 586, 'w': 680}, 'medium': {'resize': 'fit', 'h': 646, 'w': 750}, 'large': {'resize': 'fit', 'h': 646, 'w': 750}}}], 'hashtags': []}, 'in_reply_to_user_id_str': '21421109', 'is_quote_status': False, 'in_reply_to_user_id': 21421109, 'created_at': 'Fri Mar 03 16:17:44 +0000 2017', 'text': ""@catherinedwyer ah! :') my close friend win! https://t.co/venCDQTxbX"", 'contributors': None, 'id_str': '837698516155777026', 'extended_entities': {'media': [{'media_url_https': 'https://pbs.twimg.com/media/C6AaWqtUsAA4CoC.jpg', 'expanded_url': 'https://twitter.com/catherinedwyer/status/837698516155777026/photo/1', 'indices': [45, 68], 'display_url': 'pic.twitter.com/venCDQTxbX', 'id': 837698507414745088, 'media_url': 'http://pbs.twimg.com/media/C6AaWqtUsAA4CoC.jpg', 'id_str': '837698507414745088', 'type': 'photo', 'url': 'https://t.co/venCDQTxbX', 'sizes': {'thumb': {'resize': 'crop', 'h': 150, 'w': 150}, 'small': {'resize': 'fit', 'h': 586, 'w': 680}, 'medium': {'resize': 'fit', 'h': 646, 'w': 750}, 'large': {'resize': 'fit', 'h': 646, 'w': 750}}}]}, 'in_reply_to_screen_name': 'catherinedwyer', 'retweeted': False, 'coordinates': None, 'favorited': False, 'truncated': False}",TRUE,FALSE,FALSE,catherine dwyer,0
14186926,14186926,stopcontinues,"Brooklyn, NY","Author of superhero urban fantasy and portal-hopping adventures. Futurist, planeswalker, and fan of open culture! Free books at https://t.co/mymeN5r2hV",http://t.co/hEngppbWFu,726,85,8,Thu Mar 20 20:43:58 +0000 2008,2580,FALSE,1013,en,"{'geo': None, 'in_reply_to_status_id': None, 'possibly_sensitive': False, 'id': 841256150452580353, 'retweet_count': 0, 'quoted_status_id_str': '840980755236999169', 'favorite_count': 1, 'place': None, 'lang': 'en', 'in_reply_to_status_id_str': None, 'entities': {'urls': [{'url': 'https://t.co/mLhcuBVcSz', 'indices': [39, 62], 'expanded_url': 'https://twitter.com/SteveKingIA/status/840980755236999169', 'display_url': 'twitter.com/SteveKingIA/stäó_'}], 'symbols': [], 'user_mentions': [{'name': 'Steve King', 'id_str': '48117116', 'indices': [1, 13], 'screen_name': 'SteveKingIA', 'id': 48117116}], 'hashtags': []}, 'in_reply_to_user_id_str': None, 'is_quote_status': True, 'in_reply_to_user_id': None, 'created_at': 'Mon Mar 13 11:54:30 +0000 2017', 'text': '.@SteveKingIA They are all our babies. https://t.co/mLhcuBVcSz', 'contributors': None, 'id_str': '841256150452580353', 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_screen_name': None, 'quoted_status_id': 840980755236999169, 'coordinates': None, 'favorited': False, 'retweeted': False, 'truncated': False}",FALSE,FALSE,TRUE,Mike Stop Continues,0
254503881,254503881,SamuelsPants,brooklyn NY,"I live in brooklyn, I'm a bike messenger, I play in a band, I'm uniquely doing the same exact things as everyone else",http://t.co/CQkADdjfaw,32,54,0,Sat Feb 19 12:12:42 +0000 2011,1,FALSE,97,en,"{'geo': None, 'in_reply_to_status_id': None, 'possibly_sensitive': False, 'id': 366755689357524992, 'retweet_count': 0, 'favorite_count': 0, 'place': None, 'lang': 'en', 'in_reply_to_status_id_str': None, 'entities': {'urls': [{'url': 'http://t.co/TKJSe25tHb', 'indices': [28, 50], 'expanded_url': 'http://tinyurl.com/kh8vbb6', 'display_url': 'tinyurl.com/kh8vbb6'}], 'symbols': [], 'user_mentions': [], 'hashtags': []}, 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'in_reply_to_user_id': None, 'created_at': 'Mon Aug 12 02:59:04 +0000 2013', 'text': 'I lost 10 lbs. with this... http://t.co/TKJSe25tHb', 'contributors': None, 'id_str': '366755689357524992', 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_screen_name': None, 'retweeted': False, 'coordinates': None, 'favorited': False, 'truncated': False}",TRUE,FALSE,FALSE,Samuel Littlefield,0
405948980,405948980,tarasz93,,,,15,153,0,Sun Nov 06 01:33:45 +0000 2011,1375,FALSE,29,en,"{'geo': None, 'in_reply_to_status_id': 832810860829487104, 'id': 832812487552724992, 'retweet_count': 0, 'favorite_count': 0, 'place': None, 'lang': 'en', 'in_reply_to_status_id_str': '832810860829487104', 'entities': {'urls': [], 'symbols': [], 'user_mentions': [{'name': 'Scott Manley', 'id_str': '92356429', 'indices': [0, 6], 'screen_name': 'DJSnM', 'id': 92356429}], 'hashtags': []}, 'in_reply_to_user_id_str': '92356429', 'is_quote_status': False, 'in_reply_to_user_id': 92356429, 'created_at': 'Sat Feb 18 04:42:24 +0000 2017', 'text': '@DJSnM I could never get even 1 victory in a row', 'contributors': None, 'id_str': '832812487552724992', 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_screen_name': 'DJSnM', 'retweeted': False, 'coordinates': None, 'favorited': False, 'truncated': False}",TRUE,FALSE,FALSE,tz,0
1643971836,1643971836,aprctrubin,"Baltimore, MD",fartgoth,https://t.co/dVcQ75CtER,270,89,13,Sun Aug 04 00:59:24 +0000 2013,16931,FALSE,17273,en,"{'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'geo': None, 'in_reply_to_status_id': None, 'possibly_sensitive': False, 'id': 841336947515744259, 'retweet_count': 0, 'favorite_count': 1, 'place': None, 'lang': 'und', 'in_reply_to_status_id_str': None, 'entities': {'urls': [], 'symbols': [], 'user_mentions': [], 'media': [{'media_url_https': 'https://pbs.twimg.com/media/C60He3iWgAABptP.jpg', 'expanded_url': 'https://twitter.com/aprctrubin/status/841336947515744259/photo/1', 'indices': [3, 26], 'display_url': 'pic.twitter.com/OqHVqx2u1v', 'id': 841336932273651712, 'media_url': 'http://pbs.twimg.com/media/C60He3iWgAABptP.jpg', 'id_str': '841336932273651712', 'type': 'photo', 'url': 'https://t.co/OqHVqx2u1v', 'sizes': {'small': {'resize': 'fit', 'h': 384, 'w': 500}, 'thumb': {'resize': 'crop', 'h': 150, 'w': 150}, 'medium': {'resize': 'fit', 'h': 384, 'w': 500}, 'large': {'resize': 'fit', 'h': 384, 'w': 500}}}], 'hashtags': []}, 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'in_reply_to_user_id': None, 'created_at': 'Mon Mar 13 17:15:34 +0000 2017', 'text': 'ya https://t.co/OqHVqx2u1v', 'contributors': None, 'id_str': '841336947515744259', 'extended_entities': {'media': [{'media_url_https': 'https://pbs.twimg.com/media/C60He3iWgAABptP.jpg', 'expanded_url': 'https://twitter.com/aprctrubin/status/841336947515744259/photo/1', 'indices': [3, 26], 'display_url': 'pic.twitter.com/OqHVqx2u1v', 'id': 841336932273651712, 'media_url': 'http://pbs.twimg.com/media/C60He3iWgAABptP.jpg', 'id_str': '841336932273651712', 'type': 'photo', 'url': 'https://t.co/OqHVqx2u1v', 'sizes': {'small': {'resize': 'fit', 'h': 384, 'w': 500}, 'thumb': {'resize': 'crop', 'h': 150, 'w': 150}, 'medium': {'resize': 'fit', 'h': 384, 'w': 500}, 'large': {'resize': 'fit', 'h': 384, 'w': 500}}}]}, 'in_reply_to_screen_name': None, 'retweeted': False, 'coordinates': None, 'favorited': False, 'truncated': False}",FALSE,FALSE,FALSE,alex,0
2810112727,2810112727,PhilaMuseumBot,,I am a bot that tweets one object from the collection of the Philadelphia Museum of Art four times a day. Bot by @backspace (Not affiliated with @PhilaMuseum),https://t.co/ji7cttLvAU,396,1,30,Sun Sep 14 20:18:39 +0000 2014,0,FALSE,3631,en,"{'retweeted': False, 'is_quote_status': False, 'favorite_count': 0, 'possibly_sensitive': False, 'retweet_count': 0, 'place': None, 'in_reply_to_user_id': None, 'in_reply_to_status_id': None, 'entities': {'urls': [{'display_url': 'philamuseum.org/collections/peäó_', 'expanded_url': 'http://www.philamuseum.org/collections/permanent/112468.html', 'indices': [35, 58], 'url': 'https://t.co/jTnHRijcaU'}], 'user_mentions': [], 'hashtags': [], 'media': [{'media_url_https': 'https://pbs.twimg.com/media/C6z3W-wWsAA1G8k.jpg', 'display_url': 'pic.twitter.com/KWKjItRTvT', 'url': 'https://t.co/KWKjItRTvT', 'expanded_url': 'https://twitter.com/PhilaMuseumBot/status/841319206838784001/photo/1', 'media_url': 'http://pbs.twimg.com/media/C6z3W-wWsAA1G8k.jpg', 'id_str': '841319204586434560', 'sizes': {'medium': {'resize': 'fit', 'w': 766, 'h': 1200}, 'small': {'resize': 'fit', 'w': 434, 'h': 680}, 'large': {'resize': 'fit', 'w': 958, 'h': 1500}, 'thumb': {'resize': 'crop', 'w': 150, 'h': 150}}, 'indices': [59, 82], 'type': 'photo', 'id': 841319204586434560}], 'symbols': []}, 'geo': None, 'id_str': '841319206838784001', 'in_reply_to_screen_name': None, 'text': 'Lilian Adelaide Neilson, 1877-1897 https://t.co/jTnHRijcaU https://t.co/KWKjItRTvT', 'in_reply_to_user_id_str': None, 'source': '<a href=""http://127.0.0.1"" rel=""nofollow"">PhilaMuseumBot</a>', 'truncated': False, 'extended_entities': {'media': [{'media_url_https': 'https://pbs.twimg.com/media/C6z3W-wWsAA1G8k.jpg', 'display_url': 'pic.twitter.com/KWKjItRTvT', 'url': 'https://t.co/KWKjItRTvT', 'expanded_url': 'https://twitter.com/PhilaMuseumBot/status/841319206838784001/photo/1', 'media_url': 'http://pbs.twimg.com/media/C6z3W-wWsAA1G8k.jpg', 'id_str': '841319204586434560', 'sizes': {'medium': {'resize': 'fit', 'w': 766, 'h': 1200}, 'small': {'resize': 'fit', 'w': 434, 'h': 680}, 'large': {'resize': 'fit', 'w': 958, 'h': 1500}, 'thumb': {'resize': 'crop', 'w': 150, 'h': 150}}, 'indices': [59, 82], 'type': 'photo', 'id': 841319204586434560}]}, 'created_at': 'Mon Mar 13 16:05:04 +0000 2017', 'contributors': None, 'in_reply_to_status_id_str': None, 'lang': 'en', 'id': 841319206838784001, 'favorited': False, 'coordinates': None}",FALSE,FALSE,FALSE,PhilaMuseumBot,1
4303727112,4303727112,mattlieberisbot,,"Inspired by the smart, funny folks at @replyall and @gimletmedia äó¢ Tweets Monday, Wednesday and Friday äó¢ A bot by @ashur",https://t.co/P1e1o0m4KC,1086,0,14,Fri Nov 20 18:53:22 +0000 2015,0,FALSE,713,en,"{'retweeted': False, 'is_quote_status': False, 'favorite_count': 0, 'retweet_count': 0, 'place': None, 'in_reply_to_status_id': None, 'entities': {'urls': [], 'user_mentions': [], 'hashtags': [], 'symbols': []}, 'geo': None, 'id_str': '841317931761975296', 'in_reply_to_screen_name': None, 'text': 'Matt Lieber is a little bit of hot supper afterwards', 'in_reply_to_user_id_str': None, 'source': '<a href=""http://cabreramade.co/mattlieberisbot/"" rel=""nofollow"">Matt Lieber Is Bot</a>', 'truncated': False, 'in_reply_to_user_id': None, 'created_at': 'Mon Mar 13 16:00:00 +0000 2017', 'contributors': None, 'in_reply_to_status_id_str': None, 'lang': 'en', 'id': 841317931761975296, 'favorited': False, 'coordinates': None}",TRUE,FALSE,FALSE,Matt Lieber Is Bot,1
7.68E+17,7.68E+17,GrantsBotGov,United States,Just a bot that tweets the https://t.co/ROXIqz0eDO RSS feed. Not associated with https://t.co/1NJoBtBGWo / @grantsdotgov in any way. Maintained by @EcoEvoGames.,,167,5,2,Mon Aug 22 18:25:58 +0000 2016,0,FALSE,607,en,"{'retweeted': False, 'is_quote_status': False, 'favorite_count': 0, 'possibly_sensitive': False, 'retweet_count': 0, 'place': None, 'in_reply_to_status_id': None, 'entities': {'urls': [{'display_url': 'ift.tt/2mtuA7R', 'expanded_url': 'http://ift.tt/2mtuA7R', 'indices': [115, 138], 'url': 'https://t.co/vUf2hykpIJ'}], 'user_mentions': [], 'hashtags': [], 'symbols': []}, 'geo': None, 'id_str': '840220259885940737', 'in_reply_to_screen_name': None, 'text': 'Monitoring soundscapes to investigate interactions between human activities Sonoran pronghorn, and other wildlife. https://t.co/vUf2hykpIJ', 'in_reply_to_user_id_str': None, 'source': '<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>', 'truncated': False, 'in_reply_to_user_id': None, 'created_at': 'Fri Mar 10 15:18:15 +0000 2017', 'contributors': None, 'in_reply_to_status_id_str': None, 'lang': 'en', 'id': 840220259885940737, 'favorited': False, 'coordinates': None}",TRUE,FALSE,FALSE,GrantsBotGov,1
7.68E+17,7.68E+17,QuantomBot,,Retweet bot for my #indiedev #gameDev bros and gals! Follow for increased retweet chance! Also follow my main account @quantomworks ! Happy coding :),https://t.co/5aIF12jlDe,3730,21,5204,Tue Aug 23 11:46:01 +0000 2016,155,FALSE,306026,en,"{'retweeted': False, 'is_quote_status': False, 'favorite_count': 0, 'possibly_sensitive': False, 'retweeted_status': {'retweeted': False, 'is_quote_status': False, 'favorite_count': 10, 'possibly_sensitive': False, 'retweet_count': 7, 'place': None, 'in_reply_to_status_id': None, 'entities': {'urls': [{'display_url': 'indiewatch.net/2016/04/19/makäó_', 'expanded_url': 'https://indiewatch.net/2016/04/19/making-great-games-is-more-than-programming/', 'indices': [64, 87], 'url': 'https://t.co/JGrN1f0chW'}], 'user_mentions': [{'screen_name': 'JoeHocking', 'name': 'Joseph Hocking', 'indices': [50, 61], 'id_str': '148467183', 'id': 148467183}], 'hashtags': [{'indices': [88, 96], 'text': 'gamedev'}, {'indices': [97, 106], 'text': 'indiedev'}, {'indices': [107, 115], 'text': 'unity3d'}, {'indices': [116, 123], 'text': 'gaming'}, {'indices': [125, 136], 'text': 'indiegames'}], 'symbols': []}, 'geo': None, 'id_str': '828378466353549313', 'in_reply_to_screen_name': None, 'text': 'Making Great Games is more than Programming! | by @JoeHocking | https://t.co/JGrN1f0chW #gamedev #indiedev #unity3d #gaming  #indiegames', 'in_reply_to_user_id_str': None, 'source': '<a href=""http://twrickterapp.azurewebsites.net/"" rel=""nofollow"">TwrickterGameDevsDaily</a>', 'truncated': False, 'in_reply_to_user_id': None, 'created_at': 'Sun Feb 05 23:03:11 +0000 2017', 'contributors': None, 'in_reply_to_status_id_str': None, 'lang': 'en', 'id': 828378466353549313, 'favorited': False, 'coordinates': None}, 'retweet_count': 7, 'place': None, 'in_reply_to_status_id': None, 'entities': {'urls': [{'display_url': 'indiewatch.net/2016/04/19/makäó_', 'expanded_url': 'https://indiewatch.net/2016/04/19/making-great-games-is-more-than-programming/', 'indices': [83, 106], 'url': 'https://t.co/JGrN1f0chW'}], 'user_mentions': [{'screen_name': 'GameDevsDaily', 'name': 'Game Devs Daily', 'indices': [3, 17], 'id_str': '768475706896617472', 'id': 768475706896617472}, {'screen_name': 'JoeHocking', 'name': 'Joseph Hocking', 'indices': [69, 80], 'id_str': '148467183', 'id': 148467183}], 'hashtags': [{'indices': [107, 115], 'text': 'gamedev'}, {'indices': [116, 125], 'text': 'indiedev'}, {'indices': [126, 134], 'text': 'unity3d'}], 'symbols': []}, 'geo': None, 'id_str': '828380051695603714', 'in_reply_to_screen_name': None, 'text': 'RT @GameDevsDaily: Making Great Games is more than Programming! | by @JoeHocking | https://t.co/JGrN1f0chW #gamedev #indiedev #unity3d #gamäó_', 'in_reply_to_user_id_str': None, 'source': '<a href=""http://www.sfxworks.net"" rel=""nofollow"">quantom_bot</a>', 'truncated': False, 'in_reply_to_user_id': None, 'created_at': 'Sun Feb 05 23:09:29 +0000 2017', 'contributors': None, 'in_reply_to_status_id_str': None, 'lang': 'en', 'id': 828380051695603714, 'favorited': False, 'coordinates': None}",FALSE,FALSE,FALSE,quantom_dev_bot,1
4179589245,4179589245,NicenessBot,Dev: @Balbonator,"Send a direct message mentioning people you really like :)                  (I'm a bot, and I do only use the @ of who you mention) (I'm a bit busy, be patient)",,1479,3,11,Fri Nov 13 15:30:16 +0000 2015,19,FALSE,32440,es,"{'retweeted': False, 'is_quote_status': False, 'favorite_count': 0, 'retweet_count': 0, 'place': None, 'in_reply_to_status_id': None, 'entities': {'urls': [], 'user_mentions': [{'screen_name': '__lavi___', 'name': 'Laviisnotonfire', 'indices': [0, 10], 'id_str': '2465054864', 'id': 2465054864}], 'hashtags': [], 'symbols': []}, 'geo': None, 'id_str': '841325488459112450', 'in_reply_to_screen_name': '__lavi___', 'text': '@__lavi___ äù_ You are beloved! äù_', 'in_reply_to_user_id_str': '2465054864', 'source': '<a href=""http://pero-oi.ga"" rel=""nofollow"">Some1 likes u</a>', 'truncated': False, 'in_reply_to_user_id': 2465054864, 'created_at': 'Mon Mar 13 16:30:02 +0000 2017', 'contributors': None, 'in_reply_to_status_id_str': None, 'lang': 'en', 'id': 841325488459112450, 'favorited': False, 'coordinates': None}",TRUE,FALSE,FALSE,äù_,1
2999987369,2999987369,yayfrens,All around,Hello! I am a loving friend bot! @mossdogmusic and @inurashii created me (with help from @cirne) and I love you all very much!,,5418,4307,97,Mon Jan 26 17:21:54 +0000 2015,1,FALSE,45675,en,"{'retweeted': False, 'is_quote_status': False, 'favorite_count': 3, 'retweet_count': 0, 'place': None, 'in_reply_to_status_id': 840063975677030402, 'entities': {'urls': [], 'user_mentions': [{'screen_name': 'clairesayswhat', 'name': 'clairesayswhat', 'indices': [0, 15], 'id_str': '43996568', 'id': 43996568}], 'hashtags': [], 'symbols': []}, 'geo': None, 'id_str': '840064129981272064', 'in_reply_to_screen_name': 'clairesayswhat', 'text': '@clairesayswhat You are the culmination of eons of existence.', 'in_reply_to_user_id_str': '43996568', 'source': '<a href=""http://www.sibylmoon.com/"" rel=""nofollow"">YayFrens</a>', 'truncated': False, 'in_reply_to_user_id': 43996568, 'created_at': 'Fri Mar 10 04:57:50 +0000 2017', 'contributors': None, 'in_reply_to_status_id_str': '840063975677030402', 'lang': 'en', 'id': 840064129981272064, 'favorited': False, 'coordinates': None}",FALSE,FALSE,FALSE,Yayfrens Bot,1
3299539696,3299539696,DrAngryBot,,"Throw away your other Twitch bots. I'm the best Twitch bot you'll ever find. For support, visit https://t.co/MjyvbaH6TN.",http://t.co/2RMXHTT803,16748,41,11,Tue May 26 16:18:10 +0000 2015,20542,FALSE,837,en,"{'retweeted': False, 'is_quote_status': False, 'favorite_count': 0, 'retweet_count': 0, 'place': None, 'in_reply_to_status_id': 840516339961815040, 'entities': {'urls': [], 'user_mentions': [{'screen_name': 'TKO_Crow', 'name': 'DG_Scarecrow', 'indices': [0, 9], 'id_str': '797390539', 'id': 797390539}], 'hashtags': [], 'symbols': []}, 'geo': None, 'id_str': '840518495473418242', 'in_reply_to_screen_name': 'TKO_Crow', 'text': '@TKO_Crow This was a genuine outage, not a planned maintenance. Sorry again about that.', 'in_reply_to_user_id_str': '797390539', 'source': '<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>', 'truncated': False, 'in_reply_to_user_id': 797390539, 'created_at': 'Sat Mar 11 11:03:20 +0000 2017', 'contributors': None, 'in_reply_to_status_id_str': '840516339961815040', 'lang': 'en', 'id': 840518495473418242, 'favorited': False, 'coordinates': None}",FALSE,FALSE,FALSE,DrAngryBot,1
4060780810,4060780810,FordPinesBot,,A bot that tweets every line said by Stanford Pines on Gravity Falls. Tweets every 30 minutes. #GravityFalls |Mod: @MysteryTwinPine,,1599,3,3,Wed Oct 28 13:00:31 +0000 2015,2,FALSE,18100,en-gb,"{'retweeted': False, 'is_quote_status': False, 'favorite_count': 0, 'retweet_count': 0, 'place': None, 'in_reply_to_status_id': None, 'entities': {'urls': [], 'user_mentions': [], 'hashtags': [], 'symbols': []}, 'geo': None, 'id_str': '841311713559420929', 'in_reply_to_screen_name': None, 'text': '""Well I guess you\'ll have to come visit me on the other side of the country!""', 'in_reply_to_user_id_str': None, 'source': '<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>', 'truncated': False, 'in_reply_to_user_id': None, 'created_at': 'Mon Mar 13 15:35:17 +0000 2017', 'contributors': None, 'in_reply_to_status_id_str': None, 'lang': 'en', 'id': 841311713559420929, 'favorited': False, 'coordinates': None}",TRUE,FALSE,FALSE,Stanford Pines Bot,1
3131670665,3131670665,SortingBot,Hogwarts,"I'm the Sorting Hat and I'm here to say / I love sorting students in a major way // a bot by @tinysubversions, follow to get sorted!",http://t.co/s6OmUwb6Bn,43536,1,131,Fri Apr 03 19:27:31 +0000 2015,1,FALSE,104405,en,"{'retweeted': False, 'is_quote_status': False, 'favorite_count': 0, 'retweet_count': 0, 'place': None, 'in_reply_to_status_id': None, 'entities': {'urls': [], 'user_mentions': [{'screen_name': 'notzakora', 'name': '¥Ÿè¥Ÿè¥Ÿè', 'indices': [0, 10], 'id_str': '3775383801', 'id': 3775383801}], 'hashtags': [], 'symbols': []}, 'geo': None, 'id_str': '841326005063188480', 'in_reply_to_screen_name': 'notzakora', 'text': ""@notzakora I am the charming Sorting Hat, I'm watching when you knock\nAnd thus we know that Ravenclaw's the right place for your doc"", 'in_reply_to_user_id_str': '3775383801', 'source': '<a href=""http://tinysubversions.com/"" rel=""nofollow"">The Sorting Hat Bot</a>', 'truncated': False, 'in_reply_to_user_id': 3775383801, 'created_at': 'Mon Mar 13 16:32:05 +0000 2017', 'contributors': None, 'in_reply_to_status_id_str': None, 'lang': 'en', 'id': 841326005063188480, 'favorited': False, 'coordinates': None}",FALSE,FALSE,FALSE,The Sorting Hat Bot,1
